0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.75196e-05,0.000141972,0.000187496,0.000223564,0.000248284,0.00026469,0.000275465,0.000283266,0.000289561,0.000295449,0.000301318,0.000307558,0.000314117,0.000320981,0.000328387,0.000335527,0.00034281,0.000350198,0.00035685,0.000363405,0.000370171,0.0003752,0.000381072,0.000384728,0.000388408,0.000390794,0.000392675,0.000393687,0.000394095,0.00039361,0.000392509,0.000390421,0.000387701,0.000383915,0.000379402,0.000373852,0.000367361,0.000359948,0.000351369,0.000341948,0.000331289,0.000319819,0.000307239,0.000293921,0.000279713,0.000264953,0.000249555,0.000233863,0.000217835,0.000201791,0.000185771,0.000170029,0.000154602,0.000139964,0.000125636,0.000112694,0.000100098,8.90056e-05,7.87886e-05,6.94834e-05,6.24136e-05,5.43366e-05,5.05293e-05,4.39676e-05,4.23844e-05,3.85754e-05,3.80061e-05,3.72268e-05,3.78313e-05,3.91795e-05,4.13615e-05,4.42892e-05,4.79219e-05,5.22752e-05,5.71949e-05,6.27347e-05,6.87918e-05,7.53312e-05,8.23738e-05,8.99463e-05,9.77615e-05,0.00010646,0.000115059,0.000124668,0.000134182,0.000144559,0.000154745,0.000165385,0.000175459,0.000185058,0.000192966,0.000198674,0.000200495,0.000197144,0.000186197,0.000167527,0.000138291,9.19896e-05,0
0,0.000162279,0.00026884,0.000365057,0.000444749,0.000502807,0.000542276,0.000569708,0.000590003,0.000607023,0.0006226,0.000638212,0.000654454,0.000671194,0.000689061,0.000707229,0.000725503,0.000744285,0.000761648,0.000779197,0.000796133,0.000810278,0.000826517,0.000837464,0.000849342,0.000857423,0.000864573,0.000869365,0.000872841,0.000874162,0.000873987,0.000871651,0.00086758,0.000861327,0.000853026,0.000842567,0.000829613,0.000814675,0.00079669,0.00077689,0.000753808,0.000728787,0.000700822,0.000670821,0.000638418,0.000604285,0.00056829,0.000531185,0.000492833,0.000454115,0.000414913,0.000376095,0.000337642,0.000300423,0.00026415,0.000230247,0.000197511,0.000167921,0.000140122,0.000115248,9.37827e-05,7.3193e-05,5.89883e-05,4.2092e-05,3.43568e-05,2.27971e-05,1.92956e-05,1.435e-05,1.39175e-05,1.46759e-05,1.78594e-05,2.27858e-05,2.95785e-05,3.8002e-05,4.80283e-05,5.95282e-05,7.24499e-05,8.65999e-05,0.00010211,0.000118781,0.000136349,0.000156173,0.000175047,0.00019775,0.000218974,0.00024348,0.000266828,0.000292635,0.000317099,0.000341931,0.000364054,0.000383446,0.000396346,0.000401282,0.000393525,0.000370711,0.000329662,0.00027109,0.000179695,0
0,0.000200008,0.000355577,0.000515013,0.000653121,0.000758357,0.000833252,0.000886958,0.000928272,0.000962922,0.000994928,0.00102652,0.00105848,0.00109233,0.00112677,0.00116225,0.00119879,0.00123401,0.00126946,0.00130331,0.00133481,0.00136646,0.00139283,0.00141931,0.00143996,0.00145828,0.00147228,0.00148336,0.0014907,0.00149486,0.00149526,0.00149214,0.00148517,0.00147422,0.00145928,0.00143982,0.00141629,0.00138759,0.00135483,0.0013164,0.00127377,0.00122568,0.00117318,0.00111594,0.00105469,0.000989546,0.00092144,0.000850407,0.000777823,0.000703553,0.000629233,0.000554763,0.000481682,0.000410114,0.000341328,0.000275462,0.000213685,0.000155887,0.000103049,5.52349e-05,1.24206e-05,-2.39889e-05,-5.74687e-05,-8.27178e-05,-0.000106243,-0.000121145,-0.000133774,-0.000139997,-0.000142956,-0.000141095,-0.000135727,-0.000126487,-0.00011404,-9.8249e-05,-7.96255e-05,-5.80113e-05,-3.39323e-05,-7.14036e-06,2.18697e-05,5.32283e-05,8.75049e-05,0.000121847,0.000162305,0.000199919,0.000244394,0.000286548,0.000334017,0.000379081,0.000426759,0.000470967,0.000512918,0.000546653,0.000570967,0.000578248,0.000565983,0.000525993,0.000457948,0.000366964,0.000236332,0
0,0.000222821,0.00042861,0.000654335,0.000861006,0.00102202,0.0011407,0.0012287,0.00129775,0.00135642,0.00141065,0.00146336,0.00151746,0.0015724,0.00162967,0.00168828,0.00174684,0.00180586,0.00186338,0.00191833,0.00197177,0.00202031,0.00206738,0.00210783,0.00214453,0.0021742,0.00219863,0.00221752,0.00223086,0.00223855,0.00224034,0.00223623,0.00222573,0.00220891,0.00218512,0.0021545,0.00211632,0.00207081,0.0020172,0.00195589,0.00188633,0.00180889,0.00172372,0.00163114,0.00153182,0.00142651,0.00131577,0.00120115,0.00108283,0.000963041,0.000841792,0.000721481,0.000602363,0.000486349,0.000374342,0.000267245,0.000166551,7.24173e-05,-1.38317e-05,-9.19682e-05,-0.000161705,-0.000222687,-0.000275234,-0.000320002,-0.00035603,-0.000382379,-0.000402412,-0.000413535,-0.000418172,-0.000416057,-0.000407377,-0.000393081,-0.000373009,-0.000348006,-0.000317891,-0.000283493,-0.000244513,-0.000201689,-0.000154812,-0.000104126,-5.05898e-05,8.66314e-06,6.75612e-05,0.000134557,0.000199968,0.000272488,0.000343356,0.000419021,0.000491326,0.000563162,0.000626685,0.000681204,0.000716997,0.00073099,0.00071102,0.000655013,0.000561257,0.000437122,0.000273136,0
0,0.000243278,0.000503157,0.000801465,0.00107868,0.00130201,0.00147014,0.00159802,0.00170004,0.00178801,0.00186865,0.00194803,0.00202725,0.00210928,0.00219299,0.00227858,0.00236503,0.00245105,0.00253477,0.00261656,0.00269298,0.00276653,0.00283214,0.00289539,0.0029471,0.00299246,0.00302915,0.00305753,0.00307819,0.00309014,0.00309381,0.00308829,0.00307379,0.0030495,0.00301527,0.0029707,0.00291502,0.00284863,0.00277008,0.00268054,0.00257853,0.00246546,0.00234063,0.00220543,0.00206016,0.00190608,0.00174456,0.00157646,0.00140423,0.00122834,0.00105184,0.000875254,0.000701475,0.000531562,0.000367409,0.000210985,6.28157e-05,-7.47737e-05,-0.000201723,-0.000316705,-0.000418867,-0.000509451,-0.000587185,-0.000652906,-0.000704827,-0.00074718,-0.000774053,-0.000792736,-0.000799517,-0.000796831,-0.000784998,-0.000764225,-0.000735606,-0.000699116,-0.000655829,-0.000605518,-0.000549265,-0.000486797,-0.000418808,-0.00034547,-0.000266598,-0.000183235,-9.41383e-05,-1.42987e-06,9.69347e-05,0.000197688,0.000303005,0.000408118,0.000514106,0.000613888,0.000706391,0.000781369,0.000834905,0.000853929,0.000832379,0.000760012,0.000641727,0.000489253,0.0003005,0
0,0.000273059,0.000588534,0.000963993,0.00131647,0.00160463,0.00182652,0.00199805,0.0021375,0.00225781,0.00236979,0.00247777,0.00258746,0.00269844,0.00281286,0.00292892,0.00304623,0.00316249,0.00327702,0.00338674,0.003492,0.00358949,0.0036833,0.00376313,0.00383813,0.00389925,0.00394972,0.00398972,0.00401805,0.00403542,0.00404059,0.00403379,0.00401414,0.00398123,0.00393485,0.00387343,0.00379837,0.0037062,0.00360043,0.00347649,0.00333838,0.00318309,0.00301332,0.00282859,0.00263069,0.00242086,0.00220053,0.00197218,0.00173698,0.0014983,0.00125727,0.0010175,0.000780419,0.000549129,0.000325655,0.000111886,-8.96139e-05,-0.000278038,-0.00045127,-0.000608519,-0.000749421,-0.000872581,-0.000979723,-0.00106917,-0.00114304,-0.00119746,-0.00123889,-0.00126288,-0.00127385,-0.00127088,-0.00125519,-0.00122781,-0.00118907,-0.00114026,-0.00108135,-0.0010138,-0.000937267,-0.000853058,-0.000761026,-0.000661764,-0.000555196,-0.00044312,-0.000322202,-0.000198052,-6.57645e-05,6.96445e-05,0.000209971,0.000351275,0.000491157,0.000625688,0.000746777,0.000848883,0.000919357,0.000949664,0.000926605,0.000843583,0.000703123,0.000530106,0.000316454,0
0,0.000308121,0.000694569,0.00114729,0.00157895,0.00193492,0.00221313,0.00243184,0.00261102,0.00276769,0.00291212,0.00305348,0.00319405,0.00333833,0.00348481,0.00363439,0.00378457,0.00393425,0.00408072,0.00422243,0.00435709,0.00448421,0.00460028,0.00470866,0.00480136,0.00488159,0.00494796,0.00499952,0.00503725,0.00505963,0.00506682,0.00505798,0.00503237,0.00498992,0.00492864,0.00485017,0.00474996,0.00463313,0.00449199,0.00433396,0.00415215,0.00395194,0.00373094,0.00349171,0.00323529,0.00296343,0.00267867,0.00238275,0.0020792,0.00176991,0.0014589,0.00114834,0.000842164,0.000542835,0.000253618,-2.27954e-05,-0.000284204,-0.00052811,-0.000753097,-0.000957592,-0.00114039,-0.00130162,-0.00144014,-0.00155779,-0.00165212,-0.00172654,-0.00177879,-0.0018127,-0.00182724,-0.00182455,-0.00180528,-0.00177047,-0.00172145,-0.00165861,-0.00158366,-0.00149645,-0.00139876,-0.00129032,-0.00117235,-0.001045,-0.000909173,-0.000763362,-0.000612245,-0.000450104,-0.000284021,-0.00010977,6.72393e-05,0.000247554,0.000425094,0.000595082,0.000749921,0.000879203,0.000972275,0.00101478,0.000994978,0.00090405,0.000750664,0.000555633,0.000327241,0
0,0.000355829,0.000816455,0.00135691,0.00186839,0.00229534,0.00263258,0.00290058,0.00312252,0.00331664,0.00349718,0.00367168,0.0038472,0.00402447,0.00420605,0.00438989,0.00457493,0.00475903,0.00493951,0.00511425,0.00528017,0.00543665,0.00558104,0.0057126,0.00582825,0.00592822,0.00600996,0.00607517,0.0061216,0.00614974,0.00615843,0.00614691,0.00611498,0.00606059,0.00598494,0.00588379,0.00576162,0.00561031,0.00543846,0.00523623,0.00501187,0.00475999,0.00448467,0.00418604,0.00386622,0.00352788,0.003173,0.00280522,0.00242715,0.00204297,0.0016558,0.00127001,0.000888967,0.00051685,0.000156965,-0.000187185,-0.000512593,-0.000816781,-0.00109737,-0.00135284,-0.0015816,-0.00178309,-0.0019572,-0.00210361,-0.00222342,-0.00231623,-0.00238403,-0.00242684,-0.0024468,-0.00244457,-0.0024218,-0.00237982,-0.0023196,-0.00224295,-0.00215024,-0.00204343,-0.00192258,-0.00178931,-0.00164392,-0.00148707,-0.00131943,-0.00114179,-0.00095343,-0.000756851,-0.000551869,-0.000339262,-0.000121981,9.79723e-05,0.000315475,0.000523504,0.00071361,0.000873658,0.000990665,0.00104978,0.0010365,0.000943771,0.000778448,0.000572283,0.000329339,0
0,0.000411945,0.000960761,0.00158993,0.0021872,0.00268711,0.00308605,0.00340579,0.00367191,0.00390597,0.00412271,0.00433331,0.00454283,0.00475587,0.00497215,0.00519116,0.00541262,0.00563013,0.00584716,0.00605344,0.00625316,0.00643863,0.00661205,0.00676784,0.00690774,0.0070263,0.0071259,0.00720314,0.00725937,0.00729252,0.0073023,0.00728795,0.00724766,0.00718196,0.0070874,0.00696653,0.00681344,0.00663398,0.00641991,0.00617843,0.00590322,0.0055992,0.0052652,0.00490331,0.00451683,0.00410765,0.00367947,0.00323526,0.00277935,0.00231572,0.00184896,0.00138354,0.000924161,0.000475147,4.1015e-05,-0.000374436,-0.000767539,-0.00113511,-0.00147477,-0.00178388,-0.00206172,-0.00230574,-0.00251769,-0.00269565,-0.00284189,-0.00295603,-0.00303934,-0.00309324,-0.00311885,-0.00311796,-0.00309218,-0.00304289,-0.00297209,-0.00288071,-0.00277086,-0.00264317,-0.00249943,-0.00234035,-0.00216691,-0.00198022,-0.00178025,-0.0015686,-0.00134454,-0.00111147,-0.000865865,-0.000615948,-0.000355807,-9.56704e-05,0.000163103,0.000411174,0.000637802,0.000831295,0.000974975,0.00105353,0.00105126,0.000960083,0.000790461,0.000573726,0.000325328,0
0,0.00047905,0.00112238,0.00184975,0.00253492,0.00311149,0.00357446,0.00394782,0.00426009,0.0045347,0.00478947,0.00503556,0.0052809,0.00552864,0.00578014,0.00603601,0.00628876,0.00654801,0.00679148,0.00703811,0.0072652,0.00748339,0.00768349,0.00786621,0.00802804,0.00816766,0.00828274,0.00837359,0.00843802,0.00847622,0.00848659,0.00846782,0.0084196,0.00833916,0.00822747,0.00808068,0.00790085,0.00768419,0.00743307,0.00714425,0.0068196,0.00645926,0.00606436,0.00563623,0.00517978,0.00469782,0.0041931,0.00367013,0.00313339,0.00258772,0.00203854,0.00149096,0.000950372,0.00042213,-8.90401e-05,-0.000578199,-0.00104138,-0.00147495,-0.00187554,-0.00224138,-0.00256878,-0.00285969,-0.00310887,-0.00332217,-0.00349548,-0.00363249,-0.00373291,-0.00379861,-0.00383105,-0.00383229,-0.00380391,-0.00374826,-0.00366668,-0.00356158,-0.00343408,-0.0032863,-0.00311936,-0.00293469,-0.00273355,-0.00251649,-0.00228501,-0.0020387,-0.00178034,-0.00150729,-0.00122719,-0.000932029,-0.000635023,-0.000330541,-3.08771e-05,0.000257734,0.000523638,0.000751102,0.000924978,0.00102573,0.0010383,0.000953665,0.00078379,0.000562231,0.000311802,0
0,0.000559287,0.00130089,0.00213425,0.00291277,0.00356888,0.00409831,0.00452732,0.00488685,0.00520332,0.00549607,0.00577846,0.00605876,0.00634125,0.00662816,0.00691587,0.00721045,0.00749183,0.0077835,0.00805055,0.00831638,0.00856109,0.00878911,0.00899833,0.00918094,0.00934129,0.00947199,0.00957458,0.00964758,0.00968963,0.00969955,0.00967621,0.00961753,0.00952316,0.00939041,0.00921903,0.00900779,0.00875478,0.00846355,0.00812685,0.00775023,0.0073319,0.00687592,0.00637599,0.00584969,0.00529294,0.0047104,0.00410689,0.00348762,0.00285854,0.00222523,0.00159401,0.000970916,0.000361623,-0.000227644,-0.000792261,-0.00132691,-0.00182774,-0.00229131,-0.00271396,-0.00309532,-0.00342988,-0.00372346,-0.00396896,-0.00417335,-0.00433342,-0.00445246,-0.00453088,-0.0045714,-0.00457541,-0.00454576,-0.00448405,-0.00439305,-0.00427436,-0.00413044,-0.00396291,-0.0037736,-0.00356417,-0.00333566,-0.00308966,-0.00282649,-0.00254786,-0.00225311,-0.0019462,-0.00162336,-0.00129368,-0.000951103,-0.000607714,-0.000264925,6.4954e-05,0.000369873,0.000634542,0.000839533,0.000966466,0.000997254,0.000924054,0.000757483,0.000535324,0.000291356,0
