-0.0598361,-0.0598361,-0.0599171,-0.0600566,-0.0602282,-0.0604079,-0.0605746,-0.0607111,-0.0608028,-0.060838,-0.0608076,-0.0607044,-0.0605232,-0.0602602,-0.059913,-0.0594802,-0.0589609,-0.0583553,-0.0576636,-0.0568868,-0.056026,-0.0550826,-0.0540582,-0.0529546,-0.0517738,-0.0505177,-0.0491885,-0.0477884,-0.0463199,-0.044785,-0.0431866,-0.0415269,-0.0398086,-0.0380345,-0.0362071,-0.0343295,-0.0324043,-0.0304345,-0.028423,-0.026373,-0.0242875,-0.0221696,-0.0200226,-0.0178497,-0.0156543,-0.0134397,-0.0112093,-0.00896648,-0.00671491,-0.00445804,-0.00219955,5.70111e-05,0.00230784,0.00454935,0.00677764,0.00898906,0.0111796,0.0133453,0.015482,0.0175853,0.0196505,0.021673,0.0236474,0.0255688,0.0274315,0.02923,0.0309597,0.0326208,0.0342239,0.0357954,0.0373396,0.0388416,0.0402709,0.0416199,0.0429035,0.0441756,0.0454256,0.0465947,0.0477011,0.0487401,0.0497027,0.0505772,0.051336,0.0519899,0.0525482,0.0530164,0.0533981,0.0536933,0.0538985,0.0540157,0.0540519,0.0540161,0.0539195,0.0537755,0.0535999,0.0534116,0.0532321,0.0530874,0.053004,0.053004
-0.0598361,-0.0598361,-0.0599171,-0.0600566,-0.0602282,-0.0604079,-0.0605746,-0.0607111,-0.0608028,-0.060838,-0.0608076,-0.0607044,-0.0605232,-0.0602602,-0.059913,-0.0594802,-0.0589609,-0.0583553,-0.0576636,-0.0568868,-0.056026,-0.0550826,-0.0540582,-0.0529546,-0.0517738,-0.0505177,-0.0491885,-0.0477884,-0.0463199,-0.044785,-0.0431866,-0.0415269,-0.0398086,-0.0380345,-0.0362071,-0.0343295,-0.0324043,-0.0304345,-0.028423,-0.026373,-0.0242875,-0.0221696,-0.0200226,-0.0178497,-0.0156543,-0.0134397,-0.0112093,-0.00896648,-0.00671491,-0.00445804,-0.00219955,5.70111e-05,0.00230784,0.00454935,0.00677764,0.00898906,0.0111796,0.0133453,0.015482,0.0175853,0.0196505,0.021673,0.0236474,0.0255688,0.0274315,0.02923,0.0309597,0.0326208,0.0342239,0.0357954,0.0373396,0.0388416,0.0402709,0.0416199,0.0429035,0.0441756,0.0454256,0.0465947,0.0477011,0.0487401,0.0497027,0.0505772,0.051336,0.0519899,0.0525482,0.0530164,0.0533981,0.0536933,0.0538985,0.0540157,0.0540519,0.0540161,0.0539195,0.0537755,0.0535999,0.0534116,0.0532321,0.0530874,0.053004,0.053004
-0.0597216,-0.0597216,-0.0597989,-0.0599177,-0.0600568,-0.0601961,-0.0603192,-0.0604112,-0.06046,-0.0604551,-0.060388,-0.0602521,-0.0600425,-0.0597553,-0.059388,-0.058939,-0.0584074,-0.057793,-0.0570957,-0.0563164,-0.0554558,-0.0545152,-0.0534959,-0.0523995,-0.0512278,-0.0499825,-0.0486657,-0.0472795,-0.0458259,-0.0443074,-0.0427262,-0.0410848,-0.0393857,-0.0376314,-0.0358248,-0.0339683,-0.032065,-0.0301176,-0.0281291,-0.0261024,-0.0240407,-0.021947,-0.0198245,-0.0176764,-0.015506,-0.0133167,-0.0111118,-0.00889478,-0.00666906,-0.00443833,-0.00220598,2.40522e-05,0.00224841,0.00446297,0.00666442,0.00884843,0.0110118,0.0131497,0.015259,0.0173342,0.0193718,0.021366,0.0233129,0.0252066,0.0270423,0.0288128,0.0305112,0.0321313,0.033679,0.0352191,0.0367531,0.0382628,0.0396798,0.0409968,0.0422124,0.0434844,0.0447862,0.0459326,0.0470431,0.0480933,0.0490736,0.0499842,0.0507438,0.0514039,0.051975,0.0524625,0.0528702,0.0532007,0.0534393,0.0535913,0.053665,0.0536699,0.0536169,0.0535178,0.0533867,0.0532388,0.0530925,0.052968,0.0528883,0.0528883
-0.0595263,-0.0595263,-0.0596181,-0.0597356,-0.05986,-0.059976,-0.06007,-0.0601303,-0.0601465,-0.0601097,-0.0600124,-0.0598487,-0.0596141,-0.059305,-0.0589188,-0.0584541,-0.0579101,-0.0572862,-0.0565825,-0.0557993,-0.0549375,-0.0539979,-0.052982,-0.051891,-0.0507265,-0.0494901,-0.0481839,-0.0468096,-0.0453694,-0.0438653,-0.0422997,-0.0406748,-0.0389931,-0.0372572,-0.0354694,-0.0336327,-0.0317495,-0.0298229,-0.0278557,-0.0258507,-0.0238111,-0.0217399,-0.0196401,-0.0175152,-0.0153682,-0.0132024,-0.0110214,-0.00882835,-0.00662698,-0.00442061,-0.0022132,-8.01791e-06,0.0021906,0.00437955,0.00655419,0.00871163,0.010847,0.0129574,0.0150376,0.0170845,0.0190919,0.0210566,0.0229727,0.0248371,0.0266439,0.0283866,0.0300517,0.0316178,0.0330391,0.0345404,0.0360785,0.0376607,0.0390716,0.0403575,0.0415568,0.0428494,0.0441764,0.0453854,0.0465227,0.0475926,0.0485895,0.0494699,0.0501872,0.0508489,0.0514346,0.0519423,0.0523789,0.0527626,0.0530331,0.053214,0.0533179,0.0533546,0.053334,0.053267,0.0531649,0.0530407,0.0529085,0.0527853,0.0526904,0.0526904
-0.0592737,-0.0592737,-0.0593941,-0.0595243,-0.0596483,-0.0597538,-0.0598305,-0.0598693,-0.0598616,-0.0598,-0.0596782,-0.0594911,-0.0592347,-0.0589059,-0.0585024,-0.0580228,-0.0574665,-0.0568329,-0.0561219,-0.055334,-0.0544697,-0.0535301,-0.052516,-0.0514288,-0.0502699,-0.049041,-0.0477435,-0.0463796,-0.044951,-0.0434597,-0.041908,-0.040298,-0.0386321,-0.0369127,-0.0351424,-0.0333235,-0.031459,-0.0295515,-0.0276039,-0.0256189,-0.0235997,-0.0215492,-0.0194706,-0.017367,-0.0152416,-0.0130977,-0.0109386,-0.00876798,-0.00658901,-0.00440567,-0.0022212,-4.00614e-05,0.00213468,0.00429805,0.0064473,0.00857714,0.0106853,0.0127662,0.0148177,0.0168334,0.0188103,0.0207414,0.0226247,0.0244559,0.0262343,0.0279532,0.0296006,0.0311508,0.032553,0.034043,0.0355621,0.0371152,0.0384713,0.039689,0.0409628,0.0423273,0.0435552,0.0447864,0.0459532,0.0470562,0.0481207,0.0490263,0.0497993,0.0504801,0.0510763,0.0515927,0.0520335,0.0524016,0.0526831,0.0528833,0.0530095,0.0530698,0.0530726,0.0530267,0.0529417,0.0528275,0.0526956,0.0525592,0.052435,0.052435
-0.0589876,-0.0589876,-0.0591463,-0.059299,-0.0594329,-0.0595381,-0.0596069,-0.0596325,-0.0596082,-0.059528,-0.0593867,-0.0591803,-0.0589052,-0.058559,-0.0581398,-0.0576464,-0.0570783,-0.0564348,-0.0557164,-0.054923,-0.0540555,-0.0531145,-0.0521011,-0.0510164,-0.0498618,-0.0486386,-0.0473486,-0.0459933,-0.0445747,-0.0430946,-0.0415551,-0.0399583,-0.0383065,-0.036602,-0.0348471,-0.0330446,-0.0311968,-0.0293066,-0.0273767,-0.0254099,-0.0234092,-0.0213776,-0.0193181,-0.0172338,-0.0151281,-0.013004,-0.0108651,-0.00871462,-0.00655641,-0.00439374,-0.00223107,-7.15213e-05,0.00207966,0.00421966,0.00634259,0.00844633,0.0105249,0.0125771,0.0145967,0.0165819,0.0185242,0.0204203,0.0222642,0.0240586,0.0258049,0.0275069,0.0291539,0.0307339,0.0322575,0.0337778,0.0352582,0.0366539,0.0378979,0.0391683,0.0404721,0.0418092,0.043106,0.0444192,0.0456084,0.046713,0.0477398,0.0486505,0.0494473,0.0501449,0.0507534,0.0512788,0.0517252,0.0520947,0.0523852,0.0525993,0.0527419,0.052819,0.0528373,0.052804,0.0527264,0.0526121,0.0524696,0.05231,0.0521477,0.0521477
-0.0586906,-0.0586906,-0.0588921,-0.0590743,-0.0592253,-0.0593378,-0.0594059,-0.059425,-0.05939,-0.0592964,-0.0591402,-0.058918,-0.0586272,-0.0582659,-0.0578326,-0.0573266,-0.0567472,-0.0560945,-0.0553683,-0.0545692,-0.0536977,-0.0527547,-0.051741,-0.0506577,-0.049506,-0.0482873,-0.0470031,-0.045655,-0.0442448,-0.0427742,-0.0412453,-0.0396599,-0.0380204,-0.0363289,-0.0345878,-0.0327994,-0.0309666,-0.0290916,-0.0271774,-0.0252268,-0.0232425,-0.0212276,-0.019185,-0.017118,-0.0150296,-0.0129232,-0.010802,-0.00866975,-0.00652966,-0.0043861,-0.00224229,-0.000103533,0.00202709,0.00414323,0.00624234,0.00831755,0.0103677,0.012387,0.0143757,0.0163269,0.0182361,0.0200909,0.0218896,0.0236337,0.0253406,0.0270269,0.0286811,0.0302742,0.0318624,0.033447,0.0349304,0.0362367,0.0375366,0.0388415,0.0401623,0.0415362,0.0428347,0.0440895,0.0452687,0.0463756,0.0474097,0.0483319,0.0491432,0.0498546,0.0504743,0.0510089,0.051463,0.0518389,0.0521381,0.0523631,0.0525175,0.0526061,0.0526337,0.052606,0.0525283,0.0524064,0.052246,0.0520565,0.0518506,0.0518506
-0.0584002,-0.0584002,-0.0586471,-0.0588625,-0.0590359,-0.0591608,-0.0592338,-0.0592515,-0.0592108,-0.0591082,-0.0589408,-0.0587062,-0.0584024,-0.0580283,-0.0575827,-0.0570653,-0.0564757,-0.055814,-0.0550804,-0.0542755,-0.0533998,-0.0524541,-0.0514393,-0.0503563,-0.0492065,-0.0479911,-0.0467114,-0.0453691,-0.0439656,-0.042503,-0.0409827,-0.0394071,-0.0377779,-0.0360975,-0.034368,-0.032592,-0.0307718,-0.02891,-0.0270093,-0.0250725,-0.0231023,-0.0211018,-0.0190739,-0.0170215,-0.0149482,-0.0128568,-0.0107511,-0.00863412,-0.00651016,-0.00438243,-0.00225609,-0.00013444,0.00197597,0.00407192,0.00614552,0.00819445,0.0102114,0.0121976,0.0141499,0.0160708,0.0179457,0.0197591,0.0214981,0.023172,0.0248116,0.0264908,0.0281738,0.0297208,0.0313691,0.0331132,0.0346764,0.0360943,0.0374268,0.0387406,0.0400305,0.0412478,0.0425227,0.0437573,0.0449303,0.0460466,0.0471356,0.0480735,0.0488963,0.0496178,0.0502473,0.0507908,0.0512526,0.0516361,0.0519434,0.052177,0.0523399,0.0524354,0.0524675,0.0524399,0.0523569,0.0522214,0.0520386,0.0518152,0.0515635,0.0515635
-0.0581322,-0.0581322,-0.0584245,-0.058675,-0.0588733,-0.0590146,-0.0590962,-0.0591169,-0.0590743,-0.0589664,-0.0587913,-0.0585473,-0.0582333,-0.0578485,-0.0573925,-0.0568651,-0.0562665,-0.0555965,-0.0548562,-0.0540454,-0.0531655,-0.0522168,-0.0512003,-0.0501171,-0.0489681,-0.0477549,-0.0464785,-0.0451404,-0.0437423,-0.0422857,-0.0407726,-0.0392046,-0.0375839,-0.0359125,-0.0341926,-0.0324265,-0.0306167,-0.0287657,-0.0268761,-0.0249506,-0.022992,-0.0210033,-0.0189872,-0.0169471,-0.0148858,-0.0128069,-0.0107135,-0.00860943,-0.00649804,-0.00438413,-0.00227108,-0.000165233,0.00192975,0.00400542,0.00605783,0.00807702,0.010061,0.0120044,0.013918,0.0158095,0.0176644,0.0194352,0.0211034,0.0226636,0.0241608,0.025859,0.0277091,0.0294156,0.0311125,0.0328301,0.0344367,0.0359092,0.037208,0.0385408,0.0398515,0.0411382,0.0424755,0.0437013,0.0448527,0.0459405,0.0469646,0.0478904,0.048715,0.0494434,0.0500806,0.0506315,0.0511008,0.0514911,0.0518051,0.0520452,0.0522133,0.0523124,0.0523449,0.0523137,0.0522207,0.0520685,0.0518595,0.0516008,0.0513038,0.0513038
-0.0579002,-0.0579002,-0.0582359,-0.0585215,-0.0587466,-0.0589064,-0.0589999,-0.0590264,-0.0589853,-0.0588753,-0.0586955,-0.058445,-0.0581233,-0.0577303,-0.0572659,-0.0567304,-0.0561239,-0.0554472,-0.0547003,-0.0538848,-0.0530005,-0.0520488,-0.0510303,-0.0499462,-0.0487974,-0.0475852,-0.0463109,-0.0449758,-0.0435813,-0.0421293,-0.0406213,-0.0390592,-0.0374448,-0.0357801,-0.0340673,-0.0323088,-0.0305068,-0.028664,-0.0267827,-0.0248657,-0.0229158,-0.0209358,-0.0189288,-0.0168975,-0.0148455,-0.0127756,-0.0106915,-0.00859657,-0.0064951,-0.00439047,-0.00228849,-0.000192899,0.00188822,0.00395013,0.00598138,0.00797555,0.00991895,0.0118109,0.0136636,0.0155403,0.0174081,0.0191539,0.0207429,0.0221436,0.0237317,0.0254824,0.0272659,0.0289973,0.0307102,0.0325328,0.0342084,0.0357759,0.0372511,0.0386442,0.0399666,0.0412345,0.0424795,0.0436655,0.0447912,0.0458564,0.0468572,0.0477782,0.0486063,0.0493398,0.0499828,0.0505399,0.0510146,0.0514103,0.0517292,0.051973,0.0521439,0.0522433,0.0522732,0.0522347,0.0521295,0.0519574,0.0517213,0.0514267,0.0510859,0.0510859
