-0.0308892,-0.0308892,-0.0335402,-0.0344412,-0.0354805,-0.0358512,-0.0359073,-0.035508,-0.0347289,-0.0335567,-0.0320203,-0.0301344,-0.027924,-0.0254133,-0.0226303,-0.019605,-0.0163696,-0.0129584,-0.00940739,-0.00575427,-0.00203826,0.00170014,0.00541938,0.00907713,0.0126306,0.0160367,0.0192531,0.0222379,0.0249513,0.0273551,0.0294156,0.0310998,0.0323871,0.0332449,0.0336869,0.0336403,0.0332538,0.0321813,0.0312461,0.0285637,0.0285637
-0.0325858,-0.0325858,-0.0354527,-0.0364333,-0.0375669,-0.0379788,-0.0380533,-0.0376384,-0.0368176,-0.0355773,-0.0339501,-0.0319527,-0.0296124,-0.0269554,-0.0240117,-0.020813,-0.0173931,-0.0137877,-0.0100344,-0.0061723,-0.00224207,0.0017142,0.00565326,0.00953085,0.013302,0.0169213,0.0203435,0.0235237,0.0264189,0.028987,0.0311909,0.0329935,0.034371,0.0352864,0.0357533,0.0356909,0.0352608,0.0340867,0.0330646,0.0301549,0.0301549
-0.0347286,-0.0347286,-0.0378297,-0.0388946,-0.0401268,-0.040578,-0.0406655,-0.0402247,-0.0393477,-0.038021,-0.036281,-0.0341466,-0.0316479,-0.0288134,-0.0256756,-0.0222679,-0.0186262,-0.0147879,-0.0107922,-0.00667989,-0.00249332,0.00172368,0.00592591,0.0100669,0.0140993,0.0179749,0.0216452,0.0250619,0.0281777,0.0309465,0.0333268,0.0352766,0.0367685,0.0377604,0.0382654,0.0381941,0.0377224,0.0364408,0.0353255,0.0321658,0.0321658
-0.0373445,-0.0373445,-0.0407063,-0.041862,-0.0431995,-0.0436881,-0.0437824,-0.0433038,-0.0423544,-0.0409203,-0.0390429,-0.0367435,-0.0340555,-0.0310102,-0.0276425,-0.0239883,-0.0200856,-0.0159738,-0.0116939,-0.00728838,-0.0028015,0.00172105,0.00623198,0.0106825,0.0150225,0.0192006,0.0231648,0.0268625,0.0302421,0.0332523,0.0358463,0.0379766,0.0396112,0.0407017,0.0412606,0.0411886,0.0406774,0.0392797,0.0380627,0.0346207,0.0346207
-0.040466,-0.040466,-0.0441232,-0.0453781,-0.0468297,-0.047354,-0.0474479,-0.0469178,-0.045877,-0.0443122,-0.0422698,-0.0397745,-0.0368636,-0.0335713,-0.0299357,-0.0259953,-0.0217904,-0.0173626,-0.0127547,-0.00801123,-0.00317818,0.00169677,0.00656419,0.0113728,0.0160697,0.0206,0.0249077,0.0289356,0.0326268,0.0359241,0.0387745,0.0411239,0.0429342,0.0441498,0.0447819,0.0447191,0.044171,0.0426462,0.0413165,0.0375503,0.0375503
-0.0441336,-0.0441336,-0.0481291,-0.0494937,-0.0510701,-0.0516277,-0.0517129,-0.0511152,-0.0499613,-0.0482387,-0.0460006,-0.0432752,-0.0401043,-0.036526,-0.0325818,-0.0283129,-0.0237624,-0.0189739,-0.0139925,-0.00886434,-0.00363731,0.00163903,0.00691313,0.0121313,0.0172375,0.0221735,0.0268787,0.031291,0.0353473,0.0389835,0.0421395,0.0447527,0.0467781,0.0481507,0.0488797,0.0488386,0.0482572,0.0465919,0.0451363,0.0409933,0.0409933
-0.0483968,-0.0483968,-0.0527825,-0.0542688,-0.0559827,-0.0565703,-0.0566364,-0.0559516,-0.0546592,-0.0527479,-0.0502789,-0.0472851,-0.0438137,-0.0399069,-0.0356101,-0.0309679,-0.0260259,-0.0208301,-0.0154275,-0.00986613,-0.0041954,0.00153336,0.0072667,0.0129486,0.0185201,0.0239192,0.0290809,0.0339373,0.0384186,0.0424529,0.0459711,0.048901,0.0511887,0.0527572,0.0536125,0.0536095,0.0530005,0.0511793,0.0495822,0.0449983,0.0449983
-0.0533162,-0.0533162,-0.0581539,-0.0597754,-0.0616406,-0.0622529,-0.0622865,-0.0614911,-0.0600297,-0.0578937,-0.0551538,-0.0518485,-0.0480314,-0.0437497,-0.0390531,-0.0339896,-0.0286077,-0.0229557,-0.0170825,-0.0110376,-0.0048717,0.00136241,0.00760972,0.0138122,0.0199082,0.0258322,0.0315145,0.036881,0.0418547,0.0463544,0.0503011,0.0536102,0.056217,0.0580296,0.0590488,0.0591059,0.0584786,0.0564849,0.0547289,0.0496264,0.0496264
-0.0589664,-0.0589664,-0.064329,-0.0661,-0.0681307,-0.0687593,-0.0687425,-0.0678068,-0.0661399,-0.0637365,-0.0606793,-0.0570136,-0.0528006,-0.0480929,-0.0429452,-0.0374092,-0.0315365,-0.0253774,-0.0189823,-0.012402,-0.00568821,0.00110567,0.00792352,0.0147058,0.0213888,0.0279036,0.0341759,0.0401256,0.0456672,0.0507096,0.0551617,0.0589245,0.0619197,0.0640365,0.0652679,0.0654155,0.0647849,0.0626019,0.0606686,0.0549546,0.0549546
-0.0654394,-0.0654394,-0.0714117,-0.0733465,-0.0755563,-0.0761876,-0.0760958,-0.0749825,-0.073065,-0.0703434,-0.0669147,-0.0628326,-0.0581671,-0.0529771,-0.0473227,-0.0412596,-0.0348423,-0.028123,-0.0211535,-0.013985,-0.00666945,0.000739549,0.00818572,0.0156089,0.0229439,0.0301193,0.0370567,0.0436694,0.0498637,0.0555371,0.0605847,0.0648905,0.0683589,0.0708555,0.0723622,0.0726426,0.0720326,0.0696453,0.0675162,0.0610805,0.0610805
-0.0728495,-0.0728495,-0.0795294,-0.0816406,-0.0840404,-0.0846528,-0.0844523,-0.0831129,-0.080889,-0.0777878,-0.0739237,-0.0693606,-0.0641785,-0.0584438,-0.0522221,-0.0455734,-0.038555,-0.0312208,-0.0236231,-0.015813,-0.00784188,0.000237678,0.0083703,0.0164964,0.0245504,0.0324594,0.0401416,0.0475047,0.0544462,0.0608513,0.0665999,0.0715553,0.0756012,0.0785735,0.0804381,0.0809104,0.0803583,0.0777568,0.0754157,0.068129,0.068129
-0.0813399,-0.0813399,-0.0888388,-0.0911353,-0.0937298,-0.0942902,-0.0939336,-0.0923053,-0.0897049,-0.0861491,-0.0817737,-0.0766544,-0.0708829,-0.0645335,-0.0576784,-0.0503817,-0.042703,-0.0346975,-0.0264173,-0.0179125,-0.00923271,-0.000428168,0.00844811,0.0173386,0.0261792,0.034897,0.0434082,0.0516157,0.0594089,0.0666602,0.0732324,0.0789653,0.083717,0.0872867,0.0896181,0.0903649,0.0899278,0.0871121,0.0845489,0.0762621,0.0762621
-0.0910911,-0.0910911,-0.0995332,-0.102016,-0.1048,-0.105258,-0.104679,-0.102679,-0.0996133,-0.095511,-0.0905332,-0.0847696,-0.0783253,-0.0712833,-0.0637223,-0.0557105,-0.0473097,-0.0385755,-0.0295588,-0.0203075,-0.0108679,-0.00128642,0.0083882,0.0181026,0.0277962,0.0373982,0.0468251,0.0559769,0.0647359,0.0729621,0.0805,0.0871627,0.0927779,0.0970997,0.100041,0.101178,0.100942,0.0979294,0.0951448,0.0856901,0.0856901
-0.102334,-0.102334,-0.111854,-0.114512,-0.11746,-0.11774,-0.116847,-0.114367,-0.110722,-0.10596,-0.10027,-0.0937581,-0.0865448,-0.0787224,-0.0703761,-0.0615777,-0.0523906,-0.0428695,-0.0330634,-0.0230162,-0.0127692,-0.00236304,0.0081601,0.0187535,0.0293629,0.0399228,0.0503527,0.0605526,0.0704002,0.0797442,0.0884108,0.0961839,0.102856,0.108125,0.111865,0.113552,0.113644,0.110482,0.107496,0.0966908,0.0966908
-0.115361,-0.115361,-0.126099,-0.128898,-0.131959,-0.131951,-0.130614,-0.127511,-0.123142,-0.117577,-0.111042,-0.10366,-0.0955671,-0.0868655,-0.0776469,-0.067986,-0.0579463,-0.0475809,-0.0369347,-0.0260462,-0.0149497,-0.00367749,0.0077373,0.0192577,0.0308391,0.0424252,0.0539425,0.0652952,0.0763602,0.0869779,0.0969576,0.106053,0.114015,0.120478,0.125262,0.127721,0.128324,0.125106,0.121972,0.109626,0.109626
-0.130557,-0.130557,-0.142649,-0.145522,-0.148597,-0.14814,-0.146179,-0.142261,-0.136981,-0.130439,-0.122896,-0.114499,-0.105399,-0.0957075,-0.0855216,-0.0749177,-0.0639581,-0.0526922,-0.0411591,-0.0293895,-0.0174086,-0.00523758,0.00710249,0.0195879,0.0321878,0.0448595,0.0575423,0.0701497,0.0825638,0.094622,0.10612,0.116782,0.126316,0.134282,0.140428,0.143961,0.145343,0.14223,0.139052,0.124983,0.124983
-0.148401,-0.148401,-0.161965,-0.164792,-0.167716,-0.166577,-0.163742,-0.158758,-0.152328,-0.144589,-0.135845,-0.126262,-0.116009,-0.105205,-0.0939498,-0.08232,-0.0703741,-0.0581555,-0.045695,-0.0330133,-0.0201233,-0.00703271,0.00625316,0.0197276,0.0333782,0.0471812,0.0610949,0.0750501,0.0889414,0.102612,0.11585,0.128356,0.139793,0.149639,0.157557,0.162572,0.165105,0.162365,0.159324,0.143386,0.143386
-0.16956,-0.16956,-0.184672,-0.187252,-0.189753,-0.187594,-0.183536,-0.17715,-0.169261,-0.160052,-0.149869,-0.138902,-0.12733,-0.115277,-0.102846,-0.0901057,-0.0771099,-0.0638921,-0.050472,-0.0368572,-0.0230456,-0.00902792,0.00520951,0.0196811,0.0343979,0.0493614,0.0645561,0.0799391,0.0954285,0.110884,0.1261,0.14076,0.154488,0.16668,0.17689,0.183936,0.188146,0.186203,0.183597,0.165711,0.165711
-0.194818,-0.194818,-0.211459,-0.213467,-0.215116,-0.211465,-0.205708,-0.197485,-0.187749,-0.17674,-0.164843,-0.152266,-0.139195,-0.125755,-0.112041,-0.0981135,-0.0840145,-0.0697643,-0.0553677,-0.0408157,-0.0260881,-0.0111554,0.00401835,0.0194729,0.0352476,0.0513755,0.0678757,0.0847421,0.101929,0.119328,0.136755,0.153898,0.170349,0.18543,0.198573,0.208366,0.214967,0.214466,0.212766,0.193005,0.193005
-0.225465,-0.225465,-0.243459,-0.244375,-0.244486,-0.238652,-0.230523,-0.219878,-0.207792,-0.194572,-0.18063,-0.166185,-0.151419,-0.136446,-0.121345,-0.106161,-0.0909167,-0.0756142,-0.0602384,-0.0447602,-0.0291376,-0.0133179,0.00276056,0.0191666,0.0359725,0.0532495,0.0710602,0.0894466,0.108415,0.127909,0.147789,0.167772,0.187443,0.206075,0.22296,0.23646,0.246447,0.248373,0.248308,0.226982,0.226982
-0.262681,-0.262681,-0.28149,-0.280518,-0.278062,-0.269118,-0.257745,-0.243968,-0.228947,-0.213066,-0.196737,-0.180175,-0.163539,-0.146917,-0.13036,-0.113888,-0.0974949,-0.0811579,-0.0648374,-0.0484798,-0.0320185,-0.0153749,0.00154117,0.0188302,0.0366016,0.0549698,0.0740484,0.0939396,0.114717,0.1364,0.15892,0.182063,0.205438,0.228317,0.249853,0.268228,0.282871,0.288645,0.291304,0.269232,0.269232
-0.309637,-0.309637,-0.328153,-0.32399,-0.31727,-0.303802,-0.287894,-0.269985,-0.251242,-0.232123,-0.212989,-0.194026,-0.175333,-0.156951,-0.138883,-0.121106,-0.103576,-0.0862364,-0.0690167,-0.0518346,-0.0345957,-0.017193,0.000493777,0.0185994,0.0372731,0.0566777,0.0769854,0.0983708,0.120993,0.144975,0.170356,0.197041,0.224719,0.252744,0.280142,0.305029,0.326166,0.338007,0.345079,0.323813,0.323813
-0.367172,-0.367172,-0.382899,-0.373714,-0.360415,-0.3408,-0.318961,-0.295971,-0.272822,-0.250036,-0.227842,-0.206356,-0.185579,-0.165476,-0.145979,-0.127008,-0.108471,-0.0902689,-0.0722968,-0.0544402,-0.0365757,-0.0185674,-0.000264998,0.0185001,0.0379169,0.0581976,0.0795766,0.102308,0.126649,0.15285,0.181088,0.211452,0.243764,0.277587,0.311864,0.344887,0.374487,0.395293,0.409095,0.391938,0.391938
-0.446258,-0.446258,-0.454497,-0.43689,-0.412698,-0.383931,-0.35364,-0.323858,-0.295101,-0.267886,-0.242166,-0.217903,-0.194926,-0.173076,-0.152178,-0.132071,-0.112597,-0.0936069,-0.0749534,-0.0564879,-0.0380564,-0.0194945,-0.00062196,0.0187629,0.0388895,0.0600215,0.0824602,0.10655,0.132666,0.161217,0.192574,0.22709,0.26483,0.305753,0.348816,0.392895,0.434495,0.469426,0.494005,0.486724,0.486724
-0.538928,-0.538928,-0.529942,-0.500547,-0.461297,-0.421698,-0.381823,-0.344962,-0.310655,-0.279335,-0.250538,-0.224013,-0.199372,-0.176307,-0.154525,-0.133776,-0.113836,-0.0945054,-0.0755979,-0.0569345,-0.0383356,-0.0196138,-0.000565958,0.0190358,0.0394529,0.0609911,0.0840095,0.108933,0.136249,0.166524,0.200334,0.238338,0.280904,0.328571,0.380425,0.436569,0.491863,0.545646,0.58491,0.599132,0.599132
-0.696771,-0.696771,-0.651446,-0.599823,-0.533458,-0.475509,-0.42039,-0.372906,-0.330778,-0.293995,-0.261324,-0.232082,-0.205513,-0.181066,-0.158267,-0.136746,-0.116191,-0.0963442,-0.0769772,-0.0578806,-0.0388513,-0.0196813,-0.000146652,0.0200047,0.0410662,0.0633884,0.0873949,0.113606,0.142647,0.175294,0.21241,0.255105,0.304267,0.361403,0.426096,0.500698,0.578062,0.66424,0.72979,0.786889,0.786889
-0.833089,-0.833089,-0.721104,-0.648699,-0.556033,-0.485574,-0.420814,-0.368108,-0.322786,-0.284444,-0.251168,-0.221967,-0.195835,-0.172072,-0.150103,-0.129491,-0.109886,-0.0910015,-0.0725964,-0.0544536,-0.0363673,-0.0181291,0.000484647,0.0197262,0.0398922,0.0613417,0.0845166,0.109972,0.138394,0.170665,0.207815,0.251259,0.302262,0.363224,0.434195,0.520548,0.613039,0.730522,0.820495,0.953761,0.953761
-1.24767,-1.24767,-0.982528,-0.843172,-0.681792,-0.571807,-0.47893,-0.408937,-0.352443,-0.307099,-0.269324,-0.237164,-0.208968,-0.183641,-0.160363,-0.13855,-0.117764,-0.0976731,-0.0780086,-0.0585408,-0.0390569,-0.0193432,0.000830881,0.0217301,0.0436725,0.0670534,0.0923737,0.120285,0.151626,0.187534,0.229433,0.279406,0.339693,0.414505,0.505816,0.624412,0.760872,0.95472,1.11722,1.41779,1.41779
-1.22156,-1.22156,-0.808946,-0.684502,-0.528988,-0.438988,-0.363141,-0.308438,-0.264701,-0.230082,-0.201436,-0.177193,-0.156017,-0.137045,-0.119632,-0.103322,-0.0877772,-0.0727422,-0.0580119,-0.043412,-0.0287811,-0.0139576,0.0012337,0.016995,0.0335704,0.0512657,0.0704709,0.0916977,0.115612,0.143129,0.175409,0.214213,0.261446,0.321082,0.394867,0.495344,0.611969,0.804637,0.955511,1.41367,1.41367
-2.80272,-2.80272,-1.63001,-1.24601,-0.898552,-0.703412,-0.562767,-0.468368,-0.399249,-0.347432,-0.306248,-0.272004,-0.242151,-0.215111,-0.189836,-0.165652,-0.142106,-0.118888,-0.0957699,-0.0725672,-0.0491107,-0.0252245,-0.000708351,0.0246809,0.0512505,0.0793991,0.109653,0.142724,0.179579,0.221588,0.270636,0.329631,0.402418,0.496191,0.618243,0.791626,1.01918,1.41045,1.81882,3.04494,3.04494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
